"TrackNum3_WellCode","n"
"1900957",1
"1900958",1
"1900959",1
"1900961",1
"1900963",1
"1900965",1
"1900967",1
"1900969",1
"1900970",1
"1900971",1
"1900974",1
"1900978",1
"1900979",1
"1900980",1
"1900981",1
"1900983",1
"1900985",1
"1900986",1
"1900987",1
"1900988",1
"1900992",1
"1900995",1
"1900998",1
"1900999",1
"1901000",1
"1901001",1
"1901002",1
"1901003",1
"1901004",1
"1901006",1
"1901010",1
"1901011",1
"1901012",1
"1901014",1
"1901015",1
"1901016",1
"1901017",1
"1901019",1
"1901021",1
"1901026",1
"1901028",1
"1901029",1
"1901030",1
"1901034",1
"1901035",1
"1901037",1
"1901040",1
"1901042",1
"1901044",1
"1901046",1
"1901048",1
"1901052",1
"1901063",1
"1901071",1
"1901073",1
"1901074",1
"1901077",1
"1901078",1
"1901080",1
"1901083",1
"1901086",1
"1901087",1
"1901088",1
"1901089",1
"1901091",1
"1901092",1
"1901093",1
"1901094",1
"1901095",1
"1901097",1
"1901098",1
"1901101",1
"1901103",1
"1901104",1
"1901105",1
"1901111",1
"1901112",1
"1901116",1
"1901119",1
"1901121",1
"1901123",1
"1901124",1
"1901125",1
"1901128",1
"1901129",1
"1901130",1
"1901131",1
"1901132",1
"1901134",1
"1901135",1
"1901136",1
"1901137",1
"1901140",1
"1901143",1
"1901150",1
"1901151",1
"1901154",1
"1901156",1
"1901157",1
"1901159",1
"1901160",1
"1901164",1
"1901166",1
"1901167",1
"1901168",1
"1901169",1
"1901170",1
"1901171",1
"1901173",1
"1901175",1
"1901177",1
"1901182",1
"1901183",1
"1901184",1
"1901186",1
"1901187",1
"1901189",1
"1901190",1
"1901191",1
"1901192",1
"1901197",1
"1901198",1
"1901199",1
"1901203",1
"1901205",1
"1901207",1
"1901208",1
"1901209",1
"1901210",1
"1901212",1
"1901213",1
"1901214",1
"1901215",1
"1901216",1
"1901223",1
"1901224",1
"1901230",1
"1901231",1
"1901232",1
"1901233",1
"1901235",1
"1901240",1
"1901241",1
"1901242",1
"1901244",1
"1901248",1
"1901252",1
"1901254",1
"1901255",1
"1901266",1
"1901267",1
"1901272",1
"1901278",1
"1901281",1
"1901284",1
"1901286",1
"1901287",1
"1901288",1
"1901292",1
"1901293",1
"1901296",1
"1901297",1
"1901300",1
"1901304",1
"1901306",1
"1901309",1
"1901311",1
"1901314",1
"1901315",1
"1901318",1
"1901321",1
"1901333",1
"1901337",1
"1901338",1
"1901339",1
"1901343",1
"1901346",1
"1901348",1
"1901351",1
"1901353",1
"1901355",1
"1901357",1
"1901359",1
"1901361",1
"1901362",1
"1901363",1
"1901367",1
"1901370",1
"1901373",1
"1901376",1
"1901377",1
"1901379",1
"1901387",1
"1901389",1
"1901390",1
"1901392",1
"1901394",1
"1901401",1
"1901405",1
"1901406",1
"1901409",1
"1901411",1
"1901416",1
"1901417",1
"1901420",1
"1901424",1
"1901425",1
"1901428",1
"1901431",1
"1901433",1
"1901434",1
"1901436",1
"1901439",1
"1901440",1
"1901442",1
"1901443",1
"1901446",1
"1901447",1
"1901449",1
"1901450",1
"1901451",1
"1901452",1
"1901453",1
"1901454",1
"1901458",1
"1901459",1
"1901460",1
"1901463",1
"1901464",1
"1901465",1
"1901466",1
"1901468",1
"1901469",1
"1901470",1
"1901471",1
"1901472",1
"1901473",1
"1901479",1
"1901481",1
"1901482",1
"1901483",1
"1901486",1
"1901488",1
"1901489",1
"1901490",1
"1901492",1
"1901494",1
"1901495",1
"1901497",1
"1901500",1
"1901502",1
"1901504",1
"1901507",1
"1901508",1
"1901510",1
"1901511",1
"1901512",1
"1901514",1
"1901515",1
"1901518",1
"1901520",1
"1901523",1
"1901524",1
"1901525",1
"1901527",1
"1901529",1
"1901530",1
"1901531",1
"1901532",1
"1901533",1
"1901534",1
"1901535",1
"1901536",1
"1901537",1
"1901538",1
"1901539",1
"1901540",1
"1901541",1
"1901542",1
"1901544",1
"1901546",1
"1901547",1
"1901549",1
"1901550",1
"1901553",1
"1901557",1
"1901559",1
"1901561",1
"1901562",1
"1901563",1
"1901564",1
"1901565",1
"1901566",1
"1901568",1
"1901569",1
"1901570",1
"1901572",1
"1901574",1
"1901575",1
"1901576",1
"1901577",1
"1901579",1
"1901580",1
"1901581",1
"1901582",1
"1901583",1
"1901584",1
"1901585",1
"1901590",1
"1901593",1
"1901595",1
"1901596",1
"1901597",1
"1901602",1
"1901604",1
"1901606",1
"1901609",1
"1901610",1
"1901612",1
"1901615",1
"1901617",1
"1901620",1
"1901622",1
"1901623",1
"1901626",1
"1901628",1
"1901629",1
"1901631",1
"1901633",1
"1901634",1
"1901635",1
"1901639",1
"1901641",1
"1901642",1
"1901645",1
"1901649",1
"1901651",1
"1901652",1
"1901655",1
"1901656",1
"1901658",1
"1901660",1
"1901661",1
"1901662",1
"1901664",1
"1901666",1
"1901667",1
"1901668",1
"1901670",1
"1901672",1
"1901674",1
"1901676",1
"1901680",1
"1901682",1
"1901683",1
"1901684",1
"1901686",1
"1901687",1
"1901688",1
"1901690",1
"1901692",1
"1901693",1
"1901695",1
"1901697",1
"1901698",1
"1901699",1
"1901701",1
"1901702",1
"1901705",1
"1901706",1
"1901707",1
"1901710",1
"1901713",1
"1901714",1
"1901715",1
"1901716",1
"1901719",1
"1901721",1
"1901724",1
"1901725",1
"1901726",1
"1901728",1
"1901729",1
"1901732",1
"1901733",1
"1901735",1
"1901736",1
"1901737",1
"1901739",1
"1901740",1
"1901747",1
"1901748",1
"1901749",1
"1901750",1
"1901751",1
"1901752",1
"1901753",1
"1901754",1
"1901755",1
"1901757",1
"1901758",1
"1901761",1
"1901764",1
"1901767",1
"1901769",1
"1901772",1
"1901773",1
"1901774",1
"1901775",1
"1901780",1
"1901781",1
"1901782",1
"1901783",1
"1901784",1
"1901785",1
"1901786",1
"1901787",1
"1901791",1
"1901793",1
"1901794",1
"1901795",1
"1901796",1
"1901797",1
"1901798",1
"1901800",1
"1901801",1
"1901802",1
"1901804",1
"1901807",1
"1901810",1
"1901811",1
"1901812",1
"1901813",1
"1901814",1
"1901815",1
"1901819",1
"1901820",1
"1901821",1
"1901824",1
"1901825",1
"1901826",1
"1901831",1
"1901832",1
"1901833",1
"1901835",1
"1901836",1
"1901837",1
"1901838",1
"1901839",1
"1901840",1
"1901841",1
"1901842",1
"1901845",1
"1901846",1
"1901847",1
"1901850",1
"1901853",1
"1901854",1
"1901856",1
"1901858",1
"1901860",1
"1901862",1
"1901865",1
"1901866",1
"1901869",1
"1901870",1
"1901874",1
"1901875",1
"1901876",1
"1901878",1
"1901879",1
"1901883",1
"1901886",1
"1901887",1
"1901889",1
"1901893",1
"1901894",1
"1901895",1
"1901897",1
"1901898",1
"1901899",1
"1901901",1
"1901902",1
"1901903",1
"1901906",1
"1901907",1
"1901910",1
"1901911",1
"1901913",1
"1901914",1
"1901919",1
"1901923",1
"1901929",1
"1901930",1
"1901933",1
"1901934",1
"1901938",1
"1901939",1
"1901940",1
"1901941",1
"1901943",1
"1901945",1
"1901948",1
"1901950",1
"1901951",1
"1901952",1
"1901953",1
"1901954",1
"1901957",1
"1901960",1
"1901961",1
"1901963",1
"1901965",1
"1901966",1
"1901972",1
"1901974",1
"1901975",1
"1901977",1
"1901982",1
"1901983",1
"1901984",1
"1901988",1
"1901989",1
"1901990",1
"1901994",1
"1901995",1
"1901996",1
"1901997",1
"1901999",1
"1902069",1
"1902073",1
"1902077",1
"1910046",1
"1910047",1
"1910048",1
"1910049",1
"1910050",1
"1910051",1
"1910052",1
"1910053",1
"1910054",1
"1910057",1
"1910058",1
"1910065",1
"1910066",1
"1910069",1
"1910077",1
"1910115",1
"1910116",1
"1910117",1
"1910118",1
"1910119",1
"1910120",1
"1910121",1
"1910122",1
"1910123",1
"1910124",1
"1910125",1
"1910126",1
"1910127",1
"1910128",1
"1910129",1
"1910130",1
"1910131",1
"1910132",1
"1910133",1
"1910134",1
"2000002",1
"2000006",1
"2000009",1
"2000012",1
"2000013",1
"2000016",1
"2000019",1
"2000021",1
"2000022",1
"2000024",1
"2000027",1
"2000029",1
"2000032",1
"2000037",1
"2000039",1
"2000040",1
"2000041",1
"2000044",1
"2000046",1
"2000047",1
"2000048",1
"2000051",1
"2000052",1
"2000053",1
"2000058",1
"2000061",1
"2000064",1
"2000071",1
"2000072",1
"2000077",1
"2000085",1
"2000086",1
"2000087",1
"2000088",1
"2000090",1
"2000091",1
"2000092",1
"2000094",1
"2000098",1
"2000100",1
"2000103",1
"2000105",1
"2000106",1
"2000107",1
"2000110",1
"2000113",1
"2000114",1
"2000115",1
"2000117",1
"2000120",1
"2000121",1
"2000122",1
"2000123",1
"2000130",1
"2000131",1
"2000133",1
"2000135",1
"2000141",1
"2000143",1
"2000145",1
"2000146",1
"2000147",1
"2000151",1
"2000152",1
"2000153",1
"2000154",1
"2000155",1
"2000162",1
"2000167",1
"2000168",1
"2000169",1
"2000170",1
"2000174",1
"2000175",1
"2000178",1
"2000182",1
"2000184",1
"2000186",1
"2000188",1
"2000189",1
"2000191",1
"2000194",1
"2000195",1
"2000196",1
"2000198",1
"2000199",1
"2000200",1
"2000205",1
"2000206",1
"2000207",1
"2000209",1
"2000210",1
"2000212",1
"2000214",1
"2000218",1
"2000221",1
"2000223",1
"2000226",1
"2000227",1
"2000231",1
"2000232",1
"2000234",1
"2000235",1
"2000236",1
"2000237",1
"2000238",1
"2000244",1
"2000245",1
"2000247",1
"2000248",1
"2000249",1
"2000254",1
"2000256",1
"2000257",1
"2000258",1
"2000261",1
"2000263",1
"2000264",1
"2000266",1
"2000268",1
"2000275",1
"2000276",1
"2000277",1
"2000281",1
"2000285",1
"2000288",1
"2000289",1
"2000292",1
"2000293",1
"2000294",1
"2000297",1
"2000299",1
"2000300",1
"2000301",1
"2000304",1
"2000306",1
"2000308",1
"2000309",1
"2000310",1
"2000312",1
"2000316",1
"2000319",1
"2000324",1
"2000325",1
"2000327",1
"2000329",1
"2000333",1
"2000335",1
"2000336",1
"2000337",1
"2000341",1
"2000342",1
"2000345",1
"2000348",1
"2000352",1
"2000356",1
"2000357",1
"2000359",1
"2000364",1
"2000365",1
"2000366",1
"2000367",1
"2000368",1
"2000372",1
"2000373",1
"2000376",1
"2000377",1
"2000378",1
"2000380",1
"2000381",1
"2000382",1
"2000383",1
"2000385",1
"2000386",1
"2000390",1
"2000392",1
"2000393",1
"2000394",1
"2000397",1
"2000402",1
"2000403",1
"2000407",1
"2000409",1
"2000411",1
"2000413",1
"2000417",1
"2000421",1
"2000422",1
"2000426",1
"2000427",1
"2000430",1
"2000432",1
"2000434",1
"2000435",1
"2000436",1
"2000437",1
"2000438",1
"2000439",1
"2000443",1
"2000445",1
"2000447",1
"2000458",1
"2000459",1
"2000466",1
"2000468",1
"2000469",1
"2000471",1
"2000472",1
"2000473",1
"2000475",1
"2000478",1
"2000479",1
"2000480",1
"2000493",1
"2000508",1
"2000512",1
"2000515",1
"2000516",1
"2000517",1
"2000521",1
"2000525",1
"2000529",1
"2000537",1
"2000541",1
"2000545",1
"2000549",1
"2000557",1
"2000563",1
"2000564",1
"2000566",1
"2000568",1
"2000569",1
"2000570",1
"2000572",1
"2000573",1
"2000575",1
"2000576",1
"2000577",1
"2000578",1
"2000580",1
"2000581",1
"2000585",1
"2000586",1
"2000588",1
"2000589",1
"2000597",1
"2000600",1
"2000601",1
"2000606",1
"2000610",1
"2000613",1
"2000614",1
"2000617",1
"2000618",1
"2000622",1
"2000626",1
"2000628",1
"2000630",1
"2000632",1
"2000637",1
"2000640",1
"2000645",1
"2000646",1
"2000647",1
"2000653",1
"2000654",1
"2000659",1
"2000660",1
"2000666",1
"2000669",1
"2000672",1
"2000673",1
"2000675",1
"2000676",1
"2000681",1
"2000684",1
"2000685",1
"2000686",1
"2000689",1
"2000692",1
"2000694",1
"2000698",1
"2000700",1
"2000707",1
"2000709",1
"2000710",1
"2000711",1
"2000714",1
"2000716",1
"2000717",1
"2000718",1
"2000719",1
"2000720",1
"2000727",1
"2000733",1
"2000736",1
"2000737",1
"2000739",1
"2000741",1
"2000743",1
"2000744",1
"2000745",1
"2000747",1
"2000748",1
"2000750",1
"2000753",1
"2000754",1
"2000755",1
"2000757",1
"2000764",1
"2000765",1
"2000768",1
"2000770",1
"2000776",1
"2000782",1
"2000787",1
"2000788",1
"2000791",1
"2000792",1
"2000797",1
"2000798",1
"2000800",1
"2024-09-27a",1
"2024-09-27b",1
"20240919A",1
"2100004",1
"2100010",1
"2100019",1
"2100020",1
"2100026",1
"2100027",1
"2100030",1
"2100032",1
"2100062",1
"2100064",1
"2100074",1
"2100076",1
"2100078",1
"2100080",1
"2100081",1
"2100084",1
"2100085",1
"2100086",1
"2100090",1
"2100094",1
"2100096",1
"2100097",1
"2100098",1
"2100100",1
"2100104",1
"2100106",1
"2100108",1
"2100111",1
"2100113",1
"2100116",1
"2100119",1
"2100120",1
"2100121",1
"2100123",1
"2100124",1
"2100126",1
"2100127",1
"2100128",1
"2100131",1
"2100132",1
"2100135",1
"2100136",1
"2100138",1
"2100139",1
"2100140",1
"2100141",1
"2100143",1
"2100144",1
"2100145",1
"2100146",1
"2100147",1
"2100148",1
"2100150",1
"2100151",1
"2100152",1
"2100154",1
"2100156",1
"2100157",1
"2100158",1
"2100160",1
"2100202",1
"2100216",1
"2100218",1
"2100221",1
"2100225",1
"2100230",1
"2100231",1
"2100232",1
"2100276",1
"2100279",1
"2100282",1
"2100283",1
"2100285",1
"2100287",1
"2100289",1
"2100291",1
"2100295",1
"2100296",1
"2100302",1
"2100303",1
"2100305",1
"2100309",1
"2100311",1
"2100312",1
"2100315",1
"2100316",1
"2100317",1
"2100319",1
"2100324",1
"2100326",1
"2100332",1
"2100335",1
"2100336",1
"2100338",1
"2100339",1
"2100351",1
"2100352",1
"2100353",1
"2100354",1
"2100355",1
"2100356",1
"2100357",1
"2100360",1
"2100363",1
"2100364",1
"2100365",1
"2100367",1
"2100368",1
"2100369",1
"2100370",1
"2100371",1
"2100373",1
"2100375",1
"2100377",1
"2100378",1
"2100379",1
"2100380",1
"2100382",1
"2100383",1
"2100387",1
"2100390",1
"2100391",1
"2100394",1
"2100395",1
"2100397",1
"2100399",1
"2100401",1
"2100402",1
"2100404",1
"2100405",1
"2100406",1
"2100408",1
"2100412",1
"2100413",1
"2100419",1
"2100420",1
"2100422",1
"2100423",1
"2100424",1
"2100427",1
"2100429",1
"2100430",1
"2100435",1
"2100436",1
"2100446",1
"2100448",1
"2100451",1
"2100455",1
"2100459",1
"2100460",1
"2100463",1
"2100466",1
"2100467",1
"2100478",1
"2100481",1
"2100485",1
"2100486",1
"2100489",1
"2100490",1
"2100491",1
"2100492",1
"2100493",1
"2100494",1
"2100496",1
"2100498",1
"2100499",1
"2100505",1
"2100509",1
"2100511",1
"2100512",1
"2100519",1
"2100521",1
"2100522",1
"2100524",1
"2100526",1
"2100537",1
"2100541",1
"2100544",1
"2100545",1
"2100549",1
"2100553",1
"2100554",1
"2100557",1
"2100562",1
"2100570",1
"2100573",1
"2100576",1
"2100581",1
"2100582",1
"2100585",1
"2100592",1
"2100594",1
"2100597",1
"2100599",1
"2100606",1
"2100609",1
"2100610",1
"2100612",1
"2100615",1
"2100616",1
"2100620",1
"2100621",1
"2100623",1
"2100625",1
"2100629",1
"2100631",1
"2100633",1
"2100634",1
"2100635",1
"2100639",1
"2100640",1
"2100642",1
"2100643",1
"2100646",1
"2100650",1
"2100654",1
"2100655",1
"2100656",1
"2100657",1
"2100658",1
"2100670",1
"2100675",1
"2100683",1
"2100684",1
"2100690",1
"2100702",1
"2100705",1
"2100706",1
"2100716",1
"2100718",1
"2100719",1
"2100720",1
"2100721",1
"2100722",1
"2100723",1
"2100724",1
"2100727",1
"2100729",1
"2100730",1
"2100731",1
"2100750",1
"2100760",1
"2100766",1
"2100773",1
"2100776",1
"2100790",1
"2100792",1
"2100796",1
"2100805",1
"2100806",1
"2100808",1
"2100809",1
"2100811",1
"2100812",1
"2100813",1
"2100814",1
"2100815",1
"2100816",1
"2100817",1
"2100819",1
"2100821",1
"2100823",1
"2100826",1
"2100827",1
"2100830",1
"2100832",1
"2100833",1
"2100835",1
"2100836",1
"2100837",1
"2100838",1
"2100839",1
"2100840",1
"2100841",1
"2100842",1
"2100843",1
"2100844",1
"2100846",1
"2100847",1
"2100848",1
"2100849",1
"2100868",1
"2100873",1
"2100876",1
"2100879",1
"2100881",1
"2100884",1
"2100885",1
"2100886",1
"2100907",1
"2100909",1
"2100911",1
"2100912",1
"2100918",1
"2100922",1
"2100930",1
"2100932",1
"2100933",1
"2100936",1
"2100939",1
"2100944",1
"2100946",1
"2100947",1
"2100954",1
"2100957",1
"2100964",1
"2100969",1
"2100972",1
"2100983",1
"2100986",1
"2100987",1
"2100989",1
"2100991",1
"2100992",1
"2100994",1
"2100996",1
"2100997",1
"2101000",1
"2101001",1
"2101002",1
"2101017",1
"2101026",1
"2110001",1
"2110002",1
"2110003",1
"2110004",1
"2110005",1
"2110006",1
"2110007",1
"2110008",1
"2110009",1
"2110010",1
"2110011",1
"2110012",1
"2200011",1
"2200026",1
"2200043",1
"2200053",1
"2200099",1
"2200101",1
"2200104",1
"2200105",1
"2200109",1
"2200112",1
"2200258",1
"2200263",1
"2200266",1
"2200271",1
"2200275",1
"2200282",1
"2200286",1
"2200287",1
"2200289",1
"2200290",1
"2200293",1
"2200294",1
"2200295",1
"2200296",1
"2200299",1
"2200300",1
"2200303",1
"2200304",1
"2200306",1
"2200318",1
"2200328",1
"2200329",1
"2200341",1
"2200342",1
"2200352",1
"2200357",1
"2200358",1
"2200360",1
"2200361",1
"2200363",1
"2200364",1
"2200366",1
"2200368",1
"2200369",1
"2200371",1
"2200372",1
"2200396",1
"2200398",1
"2200406",1
"2200409",1
"2200418",1
"2200419",1
"2200425",1
"2200432",1
"2200433",1
"2200435",1
"2200441",1
"2200442",1
"2200445",1
"2200448",1
"2200449",1
"2200455",1
"2200456",1
"2200457",1
"2200464",1
"2200466",1
"2200467",1
"2200468",1
"2200472",1
"2200473",1
"2200474",1
"2200477",1
"2200478",1
"2200479",1
"2200480",1
"2200481",1
"2200483",1
"2200485",1
"2200486",1
"2200488",1
"2200489",1
"2200490",1
"2200491",1
"2200492",1
"2200494",1
"2200496",1
"2200501",1
"2200503",1
"2200504",1
"2200507",1
"2200515",1
"2200518",1
"2200519",1
"2200520",1
"2200523",1
"2200529",1
"2200530",1
"2200531",1
"2200532",1
"2200533",1
"2200534",1
"2200535",1
"2200546",1
"2200550",1
"2200560",1
"2200565",1
"2200577",1
"2200579",1
"2200584",1
"2200591",1
"2200592",1
"2200593",1
"2200598",1
"2200602",1
"2200603",1
"2200604",1
"2200605",1
"2200606",1
"2200607",1
"2200608",1
"2200610",1
"2200611",1
"2200614",1
"2200616",1
"2200622",1
"2200623",1
"2200630",1
"2200638",1
"2200640",1
"2200642",1
"2200645",1
"2200647",1
"2200648",1
"2200654",1
"2200655",1
"2200656",1
"2200658",1
"2200659",1
"2200660",1
"2200665",1
"2200677",1
"2200679",1
"2200681",1
"2200683",1
"2200684",1
"2200685",1
"2200686",1
"2200699",1
"2200700",1
"2200701",1
"2200704",1
"2200710",1
"2200711",1
"2200712",1
"2200717",1
"2200721",1
"2200723",1
"2200730",1
"2200736",1
"2200739",1
"2200745",1
"2200757",1
"2200759",1
"2200762",1
"2200768",1
"2200774",1
"2200776",1
"2200786",1
"2200787",1
"2200797",1
"2200798",1
"2200800",1
"2200806",1
"2200807",1
"2200813",1
"2200814",1
"2200816",1
"2200835",1
"2200836",1
"2200839",1
"2200846",1
"2200856",1
"2200857",1
"2200859",1
"2200863",1
"2200867",1
"2200868",1
"2200874",1
"2200877",1
"2200885",1
"2200889",1
"2200890",1
"2200892",1
"2200900",1
"2200907",1
"2200910",1
"2200911",1
"2200920",1
"2200924",1
"2200932",1
"2200934",1
"2200936",1
"2200967",1
"2200971",1
"2200973",1
"2200974",1
"2200976",1
"2200984",1
"2200987",1
"2200988",1
"2200992",1
"2200995",1
"2201001",1
"2201002",1
"2201005",1
"2201011",1
"2201014",1
"2201016",1
"2201018",1
"2201020",1
"2201022",1
"2201024",1
"2201026",1
"2201028",1
"2201032",1
"2201034",1
"2201036",1
"2201041",1
"2201042",1
"2201044",1
"2201045",1
"2201049",1
"2201050",1
"2201061",1
"2201062",1
"2201071",1
"2201074",1
"2201103",1
"2201115",1
"2201116",1
"2201117",1
"2201130",1
"2201131",1
"2201132",1
"2201134",1
"2201137",1
"2201142",1
"2201143",1
"2201145",1
"2201158",1
"2201159",1
"2201160",1
"2201162",1
"2201164",1
"2201165",1
"2201167",1
"2201180",1
"2201181",1
"2201183",1
"2201184",1
"2201195",1
"2201196",1
"2201200",1
"2201202",1
"2201210",1
"2201213",1
"2201215",1
"2201216",1
"2201218",1
"2201222",1
"2201223",1
"2201228",1
"2201232",1
"2201234",1
"2201237",1
"2201238",1
"2201239",1
"2201240",1
"2201245",1
"2201247",1
"2201249",1
"2201250",1
"2201252",1
"2201253",1
"2201255",1
"2201256",1
"2201257",1
"2201258",1
"2201260",1
"2201262",1
"2201263",1
"2201265",1
"2201267",1
"2201270",1
"2201275",1
"2201278",1
"2201284",1
"2201288",1
"2201292",1
"2201295",1
"2201296",1
"2201298",1
"2201299",1
"2201300",1
"2201303",1
"2201304",1
"2201305",1
"2201308",1
"2201311",1
"2201320",1
"2201325",1
"2201327",1
"2201333",1
"2201335",1
"2201337",1
"2201338",1
"2201340",1
"2201341",1
"2201342",1
"2201343",1
"2201346",1
"2201347",1
"2201350",1
"2201352",1
"2201358",1
"2201360",1
"2201361",1
"2201363",1
"2201367",1
"2201372",1
"2201373",1
"2201376",1
"2201379",1
"2201383",1
"2201386",1
"2201387",1
"2201389",1
"2201390",1
"2201392",1
"2201395",1
"2201397",1
"2201401",1
"2201405",1
"2201406",1
"2201407",1
"2201408",1
"2201410",1
"2201414",1
"2201422",1
"2201425",1
"2201428",1
"2201430",1
"2201432",1
"2201434",1
"2201437",1
"2201438",1
"2201439",1
"2201440",1
"2201454",1
"2201462",1
"2201463",1
"2201467",1
"2201468",1
"2201471",1
"2201472",1
"2201473",1
"2201475",1
"2201476",1
"2201477",1
"2201479",1
"2201480",1
"2201481",1
"2201483",1
"2201484",1
"2201485",1
"2201486",1
"2201489",1
"2201494",1
"2201495",1
"2201496",1
"2201503",1
"2201504",1
"2201505",1
"2201510",1
"2201511",1
"2201514",1
"2201515",1
"2201516",1
"2201517",1
"2201520",1
"2201521",1
"2201526",1
"2201533",1
"2201538",1
"2201541",1
"2201542",1
"2201543",1
"2201550",1
"2201552",1
"2201555",1
"2201559",1
"2201564",1
"2201565",1
"2201571",1
"2201572",1
"2201579",1
"2201581",1
"2201587",1
"2201590",1
"2201592",1
"2201598",1
"2201599",1
"2201603",1
"2201604",1
"2201608",1
"2201610",1
"2201611",1
"2201612",1
"2201615",1
"2201622",1
"2201624",1
"2201628",1
"2201635",1
"2201643",1
"2201651",1
"2201652",1
"2201656",1
"2201657",1
"2201659",1
"2201660",1
"2201663",1
"2201664",1
"2201665",1
"2201666",1
"2201667",1
"2201670",1
"2201673",1
"2201674",1
"2201675",1
"2201676",1
"2201681",1
"2201682",1
"2201687",1
"2201692",1
"2201696",1
"2201697",1
"2201698",1
"2201699",1
"2201707",1
"2201711",1
"2201718",1
"2201719",1
"2201721",1
"2201722",1
"2201725",1
"2201728",1
"2201729",1
"2201730",1
"2201735",1
"2201738",1
"2201739",1
"2201742",1
"2201745",1
"2201750",1
"2201753",1
"2201754",1
"2201757",1
"2201761",1
"2201762",1
"2201764",1
"2201767",1
"2201773",1
"2201776",1
"2201785",1
"2201794",1
"2201799",1
"2201805",1
"2201807",1
"2201808",1
"2201813",1
"2201814",1
"2201826",1
"2201828",1
"2201829",1
"2201830",1
"2201835",1
"2201848",1
"2201854",1
"2201855",1
"2201860",1
"2201861",1
"2201863",1
"2201865",1
"2201869",1
"2201879",1
"2201881",1
"2201893",1
"2201895",1
"2201903",1
"2201914",1
"2201915",1
"2201920",1
"2201925",1
"2201940",1
"2201943",1
"2201945",1
"2201949",1
"2201954",1
"2201967",1
"2201968",1
"2201969",1
"2201976",1
"2201983",1
"2201986",1
"2201988",1
"2201990",1
"2201991",1
"2201992",1
"2201995",1
"2201996",1
"2202004",1
"2202005",1
"2202011",1
"2202019",1
"2202021",1
"2202029",1
"2202033",1
"2202035",1
"2202042",1
"2202044",1
"2202051",1
"2202055",1
"2202058",1
"2202061",1
"2202065",1
"2202075",1
"2202077",1
"2202089",1
"2202098",1
"2202104",1
"2202106",1
"2202126",1
"2202127",1
"2202143",1
"2202147",1
"2202216",1
"2202220",1
"220475",1
"220905a",1
"2300001",1
"2300002",1
"2300004",1
"2300005",1
"2300006",1
"2300009",1
"2300011",1
"2300012",1
"2300015",1
"2300020",1
"2300024",1
"2300027",1
"2300037",1
"2300053",1
"2300054",1
"2300055",1
"2300062",1
"2300074",1
"2300082",1
"2300083",1
"2300084",1
"2300099",1
"2300106",1
"2300114",1
"2300115",1
"2300120",1
"2300121",1
"2300125",1
"2300126",1
"2300137",1
"2300141",1
"2300143",1
"2300149",1
"2300153",1
"2300155",1
"2300159",1
"2300225",1
"2300236",1
"2300237",1
"2300238",1
"2300316",1
"2300325",1
"2300334",1
"2300338",1
"2300343",1
"2300349",1
"2300375",1
"2300396",1
"2300400",1
"2300401",1
"2300404",1
"2300414",1
"2300415",1
"2300417",1
"2300422",1
"2300430",1
"2300432",1
"2300444",1
"2300446",1
"2300458",1
"2300461",1
"2300462",1
"2300465",1
"2300473",1
"2300486",1
"2300488",1
"2300492",1
"2300496",1
"2300503",1
"2300504",1
"2300516",1
"2300517",1
"2300542",1
"2300559",1
"2300631",1
"2300685",1
"2300714",1
"230512A",1
"230517a",1
"230517b",1
"230517c",1
